time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,personal_budget,org_arrangments,pb_health,pb_education,pb_social,pb_integrated
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Child or young persons age,age 8,14,14,0,0,14,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Child or young persons age,age 9,16,15,0,1,15,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Any other ethnic group,2,2,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Asian - Any other Asian background,3,3,0,0,3,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Asian - Bangladeshi,2,2,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Asian - Chinese,1,1,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Asian - Indian,1,1,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Asian - Pakistani,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Black - Any other Black background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Black - Black African,1,1,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Mixed - Any other Mixed background,4,4,0,0,3,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Mixed - White and Asian,2,1,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Mixed - White and Black African,1,1,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Mixed - White and Black Caribbean,2,2,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,Unclassified,30,26,0,1,25,3
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,White - Any other White background,1,1,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,White - Gypsy/Roma,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,White - Irish,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Ethnicity,White - White British,188,179,1,5,178,3
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Sex,Female,72,67,1,2,66,2
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Sex,Male,166,157,0,4,156,5
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,AP/PRU - free school,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,AP/PRU - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,AP/PRU - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Educated elsewhere - elective home education,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Educated elsewhere - NEET,2,2,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Educated elsewhere - other arrangements by LA,7,5,0,0,4,2
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Educated elsewhere - other arrangements by parents,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Educated elsewhere - total,9,7,0,0,6,2
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,FE - general FE and tertiary colleges,20,16,0,2,18,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,FE - specialist post-16 institutions,9,5,1,0,7,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,FE - total,32,24,1,2,28,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,FE - UKRLP provider,3,3,0,0,3,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Mainstream - academy,9,7,0,2,6,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Mainstream - academy (resourced provision),6,6,0,0,6,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Mainstream - academy (SEN unit),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Mainstream - free school,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Mainstream - independent,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Mainstream - LA maintained,3,3,0,0,2,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Mainstream - LA maintained (resourced provision),2,2,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Mainstream - LA maintained (SEN unit),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Mainstream - total,20,18,0,2,16,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Non-maintained early years,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Placement not recorded,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Special - academy/free school,103,102,0,1,100,2
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Special - independent,8,8,0,0,7,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Special - LA maintained,58,57,0,1,57,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Special - non-maintained,8,8,0,0,8,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Type of placement,Special - total,177,175,0,2,172,3
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,All personal budgets,All personal budgets,154,0,0,1,152,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 10,8,0,0,0,8,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 11,4,0,0,0,4,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 12,12,0,0,0,12,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 13,9,0,0,0,8,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 14,12,0,0,0,12,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 15,10,0,0,0,10,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 16,13,0,0,0,13,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 17,25,0,0,0,25,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 18,7,0,0,0,7,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 19,8,0,0,0,8,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 2 and under,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 20 and over,13,0,0,1,12,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 3,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 4,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 5,5,0,0,0,5,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 6,2,0,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 7,11,0,0,0,11,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 8,7,0,0,0,7,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Child or young persons age,age 9,8,0,0,0,8,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Any other ethnic group,2,0,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Asian - Any other Asian background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Asian - Bangladeshi,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Asian - Chinese,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Asian - Indian,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Asian - Pakistani,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Black - Any other Black background,2,0,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Black - Black African,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Mixed - Any other Mixed background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Mixed - White and Asian,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Mixed - White and Black Caribbean,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,Unclassified,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,White - Any other White background,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,White - Irish,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,White - Traveller of Irish heritage,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Ethnicity,White - White British,144,0,0,1,142,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Sex,Female,43,0,0,0,42,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Sex,Male,111,0,0,1,110,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,AP/PRU - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,AP/PRU - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Educated elsewhere - elective home education,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Educated elsewhere - NEET,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Educated elsewhere - not in education or training (other),1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Educated elsewhere - other placement settings,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Educated elsewhere - total,2,0,0,1,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Educated elsewhere - Welsh establishment,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,FE - general FE and tertiary colleges,12,0,0,0,12,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,FE - specialist post-16 institutions,19,0,0,0,19,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,FE - total,33,0,0,0,33,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,FE - UKRLP provider,2,0,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Mainstream - academy,4,0,0,0,4,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Mainstream - academy (resourced provision),3,0,0,0,3,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Mainstream - independent,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Mainstream - LA maintained,2,0,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Mainstream - LA maintained (resourced provision),12,0,0,0,12,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Mainstream - total,21,0,0,0,21,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Non-maintained early years,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Placement not recorded,3,0,0,0,3,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Special - academy/free school,89,0,0,0,88,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Special - independent,2,0,0,0,2,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Special - LA maintained,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Special - non-maintained,3,0,0,0,3,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,Type of placement,Special - total,95,0,0,0,94,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,All personal budgets,All personal budgets,3,0,0,1,1,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 10,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 11,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 12,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 13,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 14,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 15,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 16,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 17,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 18,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 19,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 2 and under,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 20 and over,1,0,0,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 3,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 4,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 5,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 6,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 7,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 8,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Child or young persons age,age 9,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Any other ethnic group,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Asian - Any other Asian background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Asian - Bangladeshi,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Asian - Indian,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Asian - Pakistani,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Black - Any other Black background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Black - Black African,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Black - Black Caribbean,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Mixed - Any other Mixed background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Mixed - White and Asian,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Mixed - White and Black African,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Mixed - White and Black Caribbean,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,Unclassified,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,White - Any other White background,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,White - Gypsy/Roma,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,White - Irish,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,White - Traveller of Irish heritage,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Ethnicity,White - White British,3,0,0,1,1,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Sex,Female,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Sex,Male,3,0,0,1,1,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,AP/PRU - academy,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,AP/PRU - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Educated elsewhere - elective home education,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Educated elsewhere - NEET,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Educated elsewhere - other arrangements by LA,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Educated elsewhere - other arrangements by parents,1,0,0,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Educated elsewhere - other placement settings,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Educated elsewhere - total,2,0,0,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Educated elsewhere - Welsh establishment,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,FE - general FE and tertiary colleges,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,FE - specialist post-16 institutions,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,FE - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,FE - UKRLP provider,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Mainstream - academy,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Mainstream - academy (resourced provision),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Mainstream - academy (SEN unit),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Mainstream - free school,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Mainstream - independent,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Mainstream - LA maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Mainstream - total,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Non-maintained early years,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Placement not recorded,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Special - academy/free school,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Special - independent,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Special - LA maintained,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Special - non-maintained,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,Type of placement,Special - total,1,0,0,0,1,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,All personal budgets,All personal budgets,6,1,0,2,0,3
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 10,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 11,2,0,0,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 12,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 13,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 14,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 15,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 16,2,1,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 17,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 18,1,0,0,1,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 19,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 20 and over,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 3,0,0,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,Child or young persons age,age 4,0,0,0,0,0,0
